TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
POS,2,22,0,0,0,0,160,0,17,0,0,168,34,42,1,0,0,0,0,5,0,2,0,0,0,0,0,2,6,13,0,0,0,0,0,0
PP,12,2,8,1,0,27,4,2,1,0,145,5,0,7,0,0,0,13,1,28,2,0,10,0,17,0,8,210,4,1,143,141,0,4,0,1
PP$,0,1,0,0,0,0,72,0,5,0,0,146,53,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RB,17,26,72,3,0,131,91,5,2,0,7,9,8,19,0,1,0,33,3,59,3,1,0,0,50,0,122,44,31,108,16,22,1,4,0,4
RBR,0,0,4,0,0,3,10,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0
RBS,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
RP,8,1,32,0,0,54,12,0,0,0,0,5,5,3,0,0,0,2,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1
SYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,1,7,97,0,0,2,36,2,0,0,0,19,12,101,0,0,0,4,5,1,0,0,0,0,1,0,586,0,2,0,0,0,0,1,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VB,17,14,279,2,0,149,88,3,2,0,0,46,31,113,0,2,0,55,67,51,6,0,47,0,55,1,4,0,14,105,0,3,2,4,0,5
VBD,13,21,194,3,0,152,84,3,0,0,0,45,34,161,0,1,0,90,33,79,4,2,16,0,42,1,5,1,33,129,0,0,1,1,0,1
VBG,4,4,116,0,0,68,36,2,0,0,0,60,29,39,0,0,0,20,19,12,0,0,19,0,45,0,1,0,0,12,0,1,0,1,0,3
VBN,12,2,69,3,0,337,23,2,0,0,0,43,17,58,0,1,0,33,10,24,1,0,24,0,101,0,5,4,11,26,2,1,0,2,0,3
VBP,4,7,32,5,0,31,21,2,1,0,0,12,13,16,0,0,0,28,2,59,1,1,4,0,14,0,1,0,13,63,0,1,0,0,0,0
VBZ,1,5,125,0,0,58,35,0,1,0,2,20,7,16,0,2,0,8,8,111,0,1,13,0,50,0,4,0,46,156,0,1,0,4,0,0
WDT,0,0,1,0,0,0,3,1,0,0,36,2,3,11,0,0,0,8,0,2,0,0,0,0,0,0,0,18,0,0,6,29,0,0,0,0
WP,0,0,4,0,0,2,1,0,0,0,15,3,1,2,0,0,0,15,0,7,0,0,0,0,0,0,0,43,0,0,28,21,0,0,0,0
WP$,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,2,21,1,0,3,4,1,2,0,1,2,2,25,0,0,0,27,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
