TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
NP,104,40,101,1,1,132,25,0,2,0,39,217,55,616,23,0,110,49,7,25,3,0,0,0,17,0,1,218,21,8,5,90,20,13,0,4
NPS,6,1,0,0,0,5,0,0,0,0,2,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
PDT,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,0,0,0,0,0,34,0,2,0,0,54,29,24,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
PP,2,2,0,0,0,16,0,0,0,0,101,2,0,4,0,0,0,7,5,22,0,0,5,0,8,0,0,196,5,0,98,89,0,0,0,0
PP$,0,10,0,0,0,0,50,1,1,0,0,120,35,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
RB,16,47,38,8,0,98,68,11,0,0,2,4,9,18,0,0,0,19,5,58,4,1,0,0,17,0,80,28,31,102,4,22,2,0,0,6
RBR,0,0,11,0,0,6,15,0,0,0,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
RBS,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RP,2,2,17,0,0,23,6,1,0,0,0,8,7,1,0,0,0,0,6,2,0,0,0,1,10,0,0,1,0,2,0,0,0,0,0,0
SYM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,45,67,0,0,0,23,0,0,0,0,23,21,32,0,0,0,2,8,6,0,0,0,0,0,0,325,0,7,1,0,0,0,0,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,7,18,200,0,0,80,53,5,0,0,0,61,44,10,0,0,0,26,27,46,1,0,25,0,27,0,2,1,23,101,0,1,0,5,0,4
VBD,7,35,175,13,0,129,34,2,0,0,0,28,14,100,0,2,0,67,9,95,5,0,11,0,52,0,5,0,30,100,0,0,2,0,0,0
VBG,5,24,103,0,0,89,31,2,0,0,2,73,37,13,0,1,0,14,16,15,0,0,21,0,35,0,0,0,2,13,0,0,0,0,0,1
VBN,21,6,51,0,0,271,30,3,0,0,8,39,18,19,0,0,0,7,12,23,3,1,18,0,77,0,0,7,18,38,2,3,0,0,0,0
VBP,4,3,21,0,0,26,25,0,0,0,0,6,8,9,0,0,0,9,3,66,4,0,3,0,12,0,4,4,24,46,0,0,0,0,0,1
VBZ,1,30,73,0,0,48,27,4,0,0,0,22,8,10,0,0,0,14,5,78,0,1,3,0,37,0,2,0,27,121,0,1,0,1,0,2
WDT,0,0,2,0,0,1,0,0,0,0,17,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,33,0,0,8,53,0,0,0,0
WP,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,12,0,0,8,6,0,0,0,0
WP$,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,0,0,17,0,0,0,7,0,0,0,0,0,3,3,0,0,0,14,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
