TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
NN,282,80,130,12,0,952,87,8,2,0,88,873,600,211,0,1,42,104,2,74,11,2,4,10,131,0,0,290,66,61,27,181,29,8,0,5
NNS,200,19,86,5,0,665,70,3,3,0,103,58,60,68,0,0,30,60,3,83,8,0,2,0,93,0,6,374,60,68,260,16,11,10,0,4
NP,137,139,76,6,0,205,56,4,0,0,41,263,135,684,14,0,121,31,6,25,1,0,0,4,33,0,2,197,31,11,18,80,11,7,4,9
NPS,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDT,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POS,0,22,0,0,0,1,43,1,10,2,0,63,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PP,3,2,6,0,0,7,3,1,0,0,70,2,2,3,0,0,0,0,0,16,0,0,0,0,7,0,0,170,0,0,109,56,0,0,0,0
PP$,0,12,0,0,0,0,19,1,1,0,0,58,33,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
RB,19,82,45,3,0,158,106,14,0,0,3,21,8,6,1,0,0,23,3,86,7,0,0,0,31,0,90,37,38,136,15,18,0,2,0,2
RBR,3,1,8,0,0,9,16,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,1,0,1,3,1,1,0,0,0,0
RBS,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RP,8,0,14,0,0,50,6,0,0,0,0,9,6,4,0,0,0,2,2,12,0,0,0,0,19,0,0,2,1,0,0,0,0,0,0,1
SYM,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,70,62,0,0,2,28,4,2,0,0,24,35,49,0,0,0,2,5,10,0,0,0,0,0,0,359,1,4,1,0,0,0,0,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,6,24,98,0,0,128,67,12,0,0,0,75,55,16,0,2,0,14,19,49,5,0,33,0,34,0,5,6,20,93,0,1,3,2,0,8
VBD,6,129,165,6,0,102,98,10,4,0,0,59,55,125,0,0,0,53,20,109,3,0,18,0,35,0,0,4,51,161,0,1,1,0,0,1
VBG,12,22,54,0,0,102,35,4,0,0,4,84,73,19,0,0,0,7,3,22,0,0,28,0,36,0,0,3,6,15,0,2,0,1,0,0
VBN,14,14,48,0,0,338,35,7,1,0,0,48,34,25,0,0,0,22,5,38,8,0,40,0,95,0,1,11,14,59,2,2,1,0,0,2
VBP,0,10,47,2,0,27,37,14,0,0,0,24,17,8,0,0,0,11,1,102,1,0,5,0,16,0,0,0,37,107,0,0,0,1,0,0
VBZ,1,11,71,0,0,29,29,8,0,0,1,22,7,1,0,0,0,4,3,117,1,0,5,0,22,0,1,1,27,95,0,1,0,2,0,0
WDT,0,0,0,0,0,0,1,0,0,0,9,2,1,1,0,0,0,2,0,3,0,0,0,0,0,0,1,16,0,0,3,24,0,0,0,1
WP,0,0,1,0,0,1,0,0,0,0,3,1,2,0,0,0,0,6,0,2,0,0,0,0,2,0,0,12,0,0,4,12,0,0,0,0
WP$,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,1,0,9,0,0,0,3,0,0,0,1,8,7,2,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
