TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,TAG,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NP,NPS,PDT,POS,PP,PP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
RBS,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
RP,2,0,36,0,0,36,15,4,1,0,0,18,10,1,0,0,0,1,7,7,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0
SYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,0,32,71,0,0,0,38,10,0,0,0,10,15,32,0,0,0,4,10,10,0,0,0,0,1,0,548,0,6,1,0,0,1,1,0,0
UH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,9,13,217,0,0,106,134,13,0,0,0,101,71,41,0,1,0,28,61,31,7,1,78,0,43,0,23,0,6,85,0,1,1,0,0,4
VBD,6,36,211,3,0,165,105,6,0,0,0,31,61,101,0,2,0,59,14,102,4,0,15,0,33,0,2,4,41,100,0,0,0,0,0,3
VBG,3,16,87,0,0,97,48,2,0,0,0,58,61,11,0,1,0,11,20,10,3,0,17,0,23,0,2,1,4,10,0,1,1,0,0,3
VBN,8,6,49,0,0,270,44,0,1,0,2,53,32,22,0,0,0,14,9,31,1,0,23,0,97,0,1,3,15,16,0,0,0,0,0,2
VBP,3,3,48,1,0,41,55,4,0,0,1,12,13,11,0,0,0,19,1,72,0,3,8,0,17,0,0,1,28,95,0,4,0,0,0,0
VBZ,0,7,54,0,0,26,43,6,0,0,3,14,13,7,0,0,0,2,10,66,0,0,3,0,38,0,0,0,24,86,0,1,0,1,0,3
WDT,0,1,2,0,0,1,1,0,0,0,16,7,4,1,0,0,0,4,0,5,0,0,0,0,1,0,0,40,0,0,32,26,0,0,0,0
WP,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0
WP$,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRB,2,1,11,0,0,0,5,0,0,0,0,7,4,1,0,0,0,7,0,7,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
