WilliamKazer,2430newsML.txt,,,,,,,,,,,
WilliamKazer,118912newsML.txt,NickLouth,,,,,,,,,
WilliamKazer,123484newsML.txt,WilliamKazer,BenjaminKangLim,,,,,,,,
WilliamKazer,28223newsML.txt,MatthewBunce,LynneO'Donnell,WilliamKazer,,,,,,,
WilliamKazer,209813newsML.txt,TanEeLyn,ScottHillis,MureDickie,,,,,,,
AaronPressman,237175newsML.txt,SamuelPerry,GrahamEarnshaw,EricAuchard,,,,,,,
AaronPressman,347226newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
AaronPressman,369570newsML.txt,MureDickie,KouroshKarimkhany,,,,,,,,
AaronPressman,290125newsML.txt,EricAuchard,ScottHillis,,,,,,,,
AaronPressman,401260newsML.txt,KeithWeir,PierreTran,MartinWolk,,,,,,,
AaronPressman,275174newsML.txt,GrahamEarnshaw,JaneMacartney,LynnleyBrowning,,,,,,,
AaronPressman,186392newsML.txt,MureDickie,JaneMacartney,,,,,,,,
AaronPressman,357147newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
AaronPressman,231479newsML.txt,SamuelPerry,JaneMacartney,GrahamEarnshaw,,,,,,,
AaronPressman,269999newsML.txt,JaneMacartney,EricAuchard,KeithWeir,PierreTran,,,,,,
AaronPressman,137498newsML.txt,JoeOrtiz,,,,,,,,,
AaronPressman,266038newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
AaronPressman,14014newsML.txt,,,,,,,,,,,
AaronPressman,398094newsML.txt,MureDickie,,,,,,,,,
AaronPressman,120683newsML.txt,EricAuchard,MureDickie,JaneMacartney,,,,,,,
AaronPressman,193495newsML.txt,GrahamEarnshaw,SamuelPerry,JaneMacartney,,,,,,,
AaronPressman,277117newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
AaronPressman,2537newsML.txt,EricAuchard,MureDickie,,,,,,,,
AaronPressman,270084newsML.txt,,,,,,,,,,,
AaronPressman,325347newsML.txt,GrahamEarnshaw,EricAuchard,,,,,,,,
AaronPressman,233150newsML.txt,EricAuchard,GrahamEarnshaw,,,,,,,,
AaronPressman,299375newsML.txt,PierreTran,KeithWeir,,,,,,,,
AaronPressman,372995newsML.txt,MureDickie,,,,,,,,,
AaronPressman,270046newsML.txt,SamuelPerry,MureDickie,JaneMacartney,MartinWolk,KeithWeir,,,,,
AaronPressman,206838newsML.txt,GrahamEarnshaw,LynnleyBrowning,EricAuchard,,,,,,,
AaronPressman,330967newsML.txt,,,,,,,,,,,
AaronPressman,372989newsML.txt,,,,,,,,,,,
AaronPressman,277513newsML.txt,GrahamEarnshaw,SamuelPerry,JaneMacartney,,,,,,,
AaronPressman,372744newsML.txt,MarcelMichelson,,,,,,,,,
AaronPressman,378457newsML.txt,GrahamEarnshaw,KouroshKarimkhany,EricAuchard,,,,,,,
AaronPressman,331411newsML.txt,NickLouth,LynnleyBrowning,,,,,,,,
AaronPressman,156814newsML.txt,SamuelPerry,GrahamEarnshaw,JaneMacartney,MartinWolk,,,,,,
AaronPressman,196805newsML.txt,SamuelPerry,GrahamEarnshaw,,,,,,,,
AaronPressman,324896newsML.txt,GrahamEarnshaw,SamuelPerry,EricAuchard,JaneMacartney,,,,,,
AaronPressman,269995newsML.txt,ScottHillis,,,,,,,,,
AaronPressman,182596newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
AaronPressman,197734newsML.txt,GrahamEarnshaw,SamuelPerry,JaneMacartney,MartinWolk,,,,,,
AaronPressman,249407newsML.txt,GrahamEarnshaw,JaneMacartney,,,,,,,,
AaronPressman,394237newsML.txt,SamuelPerry,JaneMacartney,GrahamEarnshaw,,,,,,,
AaronPressman,407599newsML.txt,SamuelPerry,EricAuchard,KouroshKarimkhany,,,,,,,
AaronPressman,106247newsML.txt,JaneMacartney,GrahamEarnshaw,EricAuchard,,,,,,,
AaronPressman,371380newsML.txt,MureDickie,,,,,,,,,
AaronPressman,354285newsML.txt,GrahamEarnshaw,LynnleyBrowning,JoeOrtiz,,,,,,,
AaronPressman,354135newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
AaronPressman,270134newsML.txt,LynnleyBrowning,WilliamKazer,,,,,,,,
AaronPressman,312178newsML.txt,GrahamEarnshaw,JaneMacartney,SamuelPerry,,,,,,,
AaronPressman,120600newsML.txt,MureDickie,ScottHillis,,,,,,,,
AaronPressman,366020newsML.txt,,,,,,,,,,,
AaronPressman,136958newsML.txt,JaneMacartney,,,,,,,,,
AaronPressman,270346newsML.txt,ScottHillis,,,,,,,,,
JonathanBirt,159532newsML.txt,MureDickie,MartinWolk,JaneMacartney,,,,,,,
JonathanBirt,137920newsML.txt,KeithWeir,PierreTran,MartinWolk,,,,,,,
JonathanBirt,331672newsML.txt,PierreTran,KeithWeir,,,,,,,,
JonathanBirt,339711newsML.txt,KeithWeir,PierreTran,,,,,,,,
JonathanBirt,106076newsML.txt,MartinWolk,,,,,,,,,
JonathanBirt,340119newsML.txt,JaneMacartney,GrahamEarnshaw,MartinWolk,SamuelPerry,,,,,,
JonathanBirt,163135newsML.txt,LynneO'Donnell,,,,,,,,,
JonathanBirt,230577newsML.txt,,,,,,,,,,,
JonathanBirt,294343newsML.txt,MartinWolk,,,,,,,,,
JonathanBirt,319856newsML.txt,LynneO'Donnell,,,,,,,,,
JonathanBirt,289165newsML.txt,JaneMacartney,MureDickie,MartinWolk,,,,,,,
JonathanBirt,331603newsML.txt,KeithWeir,PierreTran,,,,,,,,
JonathanBirt,232113newsML.txt,GrahamEarnshaw,JaneMacartney,SamuelPerry,MartinWolk,,,,,,
JonathanBirt,200679newsML.txt,MartinWolk,KeithWeir,SamuelPerry,,,,,,,
JonathanBirt,26877newsML.txt,PierreTran,KouroshKarimkhany,EricAuchard,KeithWeir,,,,,,
JonathanBirt,165827newsML.txt,GrahamEarnshaw,,,,,,,,,
JonathanBirt,28480newsML.txt,KeithWeir,JaneMacartney,MartinWolk,,,,,,,
JonathanBirt,123004newsML.txt,,,,,,,,,,,
JonathanBirt,300439newsML.txt,MartinWolk,JaneMacartney,GrahamEarnshaw,,,,,,,
JonathanBirt,314382newsML.txt,MartinWolk,KeithWeir,MureDickie,JaneMacartney,EricAuchard,,,,,
JonathanBirt,107612newsML.txt,MartinWolk,JaneMacartney,KeithWeir,,,,,,,
JonathanBirt,201053newsML.txt,JaneMacartney,KeithWeir,,,,,,,,
JonathanBirt,160360newsML.txt,MureDickie,MartinWolk,JaneMacartney,PeterHumphrey,,,,,,
JonathanBirt,29057newsML.txt,JaneMacartney,MartinWolk,,,,,,,,
JonathanBirt,338600newsML.txt,LynneO'Donnell,WilliamKazer,ScottHillis,,,,,,,
JonathanBirt,169040newsML.txt,MarcelMichelson,,,,,,,,,
JonathanBirt,174287newsML.txt,MarcelMichelson,DarrenSchuettler,,,,,,,,
JonathanBirt,167309newsML.txt,GrahamEarnshaw,MartinWolk,,,,,,,,
JonathanBirt,163111newsML.txt,,,,,,,,,,,
JonathanBirt,339075newsML.txt,MatthewBunce,,,,,,,,,
JonathanBirt,225509newsML.txt,SamuelPerry,MartinWolk,EricAuchard,,,,,,,
JonathanBirt,116415newsML.txt,PierreTran,KeithWeir,BenjaminKangLim,,,,,,,
JonathanBirt,31091newsML.txt,LynnleyBrowning,,,,,,,,,
JonathanBirt,250638newsML.txt,,,,,,,,,,,
JonathanBirt,100677newsML.txt,EricAuchard,MureDickie,ScottHillis,,,,,,,
JonathanBirt,338594newsML.txt,PierreTran,KeithWeir,,,,,,,,
JonathanBirt,327653newsML.txt,,,,,,,,,,,
JonathanBirt,134647newsML.txt,EricAuchard,MureDickie,,,,,,,,
JonathanBirt,219548newsML.txt,,,,,,,,,,,
JonathanBirt,164502newsML.txt,JaneMacartney,MartinWolk,,,,,,,,
JonathanBirt,334243newsML.txt,ScottHillis,LynnleyBrowning,DarrenSchuettler,,,,,,,
JonathanBirt,315525newsML.txt,JaneMacartney,KeithWeir,PierreTran,MartinWolk,,,,,,
JonathanBirt,172185newsML.txt,,,,,,,,,,,
JonathanBirt,329893newsML.txt,KeithWeir,,,,,,,,,
JonathanBirt,325858newsML.txt,MartinWolk,,,,,,,,,
JonathanBirt,200640newsML.txt,GrahamEarnshaw,KeithWeir,PierreTran,,,,,,,
JonathanBirt,293044newsML.txt,MartinWolk,JaneMacartney,KeithWeir,,,,,,,
JonathanBirt,124585newsML.txt,PeterHumphrey,,,,,,,,,
JonathanBirt,116412newsML.txt,PierreTran,KeithWeir,,,,,,,,
JonathanBirt,27668newsML.txt,PierreTran,KouroshKarimkhany,EricAuchard,KeithWeir,,,,,,
DarrenSchuettler,144056newsML.txt,LynnleyBrowning,DarrenSchuettler,,,,,,,,
DarrenSchuettler,129448newsML.txt,TanEeLyn,,,,,,,,,
DarrenSchuettler,174369newsML.txt,WilliamKazer,ScottHillis,DarrenSchuettler,LynneO'Donnell,,,,,,
DarrenSchuettler,213721newsML.txt,DarrenSchuettler,MatthewBunce,,,,,,,,
DarrenSchuettler,348501newsML.txt,DarrenSchuettler,BenjaminKangLim,,,,,,,,
DarrenSchuettler,358675newsML.txt,DarrenSchuettler,BenjaminKangLim,TanEeLyn,EricAuchard,ScottHillis,,,,,
DarrenSchuettler,377885newsML.txt,GrahamEarnshaw,SamuelPerry,,,,,,,,
DarrenSchuettler,234713newsML.txt,DarrenSchuettler,,,,,,,,,
DarrenSchuettler,175068newsML.txt,EricAuchard,DarrenSchuettler,MarcelMichelson,,,,,,,
DarrenSchuettler,219645newsML.txt,DarrenSchuettler,LynnleyBrowning,,,,,,,,
DarrenSchuettler,216814newsML.txt,DarrenSchuettler,MarcelMichelson,,,,,,,,
DarrenSchuettler,224985newsML.txt,DarrenSchuettler,MatthewBunce,,,,,,,,
DarrenSchuettler,12897newsML.txt,MatthewBunce,DarrenSchuettler,LynneO'Donnell,,,,,,,
DarrenSchuettler,159589newsML.txt,DarrenSchuettler,ScottHillis,,,,,,,,
DarrenSchuettler,181864newsML.txt,DarrenSchuettler,MarcelMichelson,ScottHillis,,,,,,,
DarrenSchuettler,213544newsML.txt,TanEeLyn,MarcelMichelson,DarrenSchuettler,BenjaminKangLim,ScottHillis,,,,,
DarrenSchuettler,161718newsML.txt,TanEeLyn,BenjaminKangLim,WilliamKazer,ScottHillis,MarcelMichelson,,,,,
DarrenSchuettler,139755newsML.txt,DarrenSchuettler,,,,,,,,,
DarrenSchuettler,34117newsML.txt,DarrenSchuettler,LynnleyBrowning,MatthewBunce,,,,,,,
DarrenSchuettler,156181newsML.txt,MarcelMichelson,DarrenSchuettler,,,,,,,,
DarrenSchuettler,294932newsML.txt,MarcelMichelson,DarrenSchuettler,KeithWeir,LynnleyBrowning,,,,,,
DarrenSchuettler,222130newsML.txt,DarrenSchuettler,BenjaminKangLim,MarcelMichelson,,,,,,,
DarrenSchuettler,236470newsML.txt,DarrenSchuettler,MarcelMichelson,MatthewBunce,,,,,,,
DarrenSchuettler,245782newsML.txt,LynnleyBrowning,DarrenSchuettler,,,,,,,,
DarrenSchuettler,364643newsML.txt,MartinWolk,KeithWeir,,,,,,,,
DarrenSchuettler,290521newsML.txt,MarcelMichelson,DarrenSchuettler,EricAuchard,,,,,,,
DarrenSchuettler,159399newsML.txt,MarcelMichelson,BenjaminKangLim,,,,,,,,
DarrenSchuettler,208913newsML.txt,MarcelMichelson,,,,,,,,,
DarrenSchuettler,383585newsML.txt,BenjaminKangLim,KeithWeir,,,,,,,,
DarrenSchuettler,162018newsML.txt,TanEeLyn,BenjaminKangLim,WilliamKazer,ScottHillis,MarcelMichelson,,,,,
DarrenSchuettler,377897newsML.txt,GrahamEarnshaw,JaneMacartney,MartinWolk,LynnleyBrowning,,,,,,
DarrenSchuettler,233587newsML.txt,DarrenSchuettler,,,,,,,,,
DarrenSchuettler,168489newsML.txt,DarrenSchuettler,LynneO'Donnell,ScottHillis,WilliamKazer,,,,,,
DarrenSchuettler,245783newsML.txt,MartinWolk,KeithWeir,SamuelPerry,,,,,,,
DarrenSchuettler,236266newsML.txt,TanEeLyn,BenjaminKangLim,ScottHillis,WilliamKazer,,,,,,
DarrenSchuettler,202141newsML.txt,PierreTran,KeithWeir,,,,,,,,
DarrenSchuettler,248687newsML.txt,ScottHillis,TanEeLyn,DarrenSchuettler,MarcelMichelson,,,,,,
DarrenSchuettler,172235newsML.txt,EricAuchard,DarrenSchuettler,MarcelMichelson,,,,,,,
DarrenSchuettler,130075newsML.txt,TanEeLyn,,,,,,,,,
DarrenSchuettler,144792newsML.txt,LynnleyBrowning,DarrenSchuettler,,,,,,,,
DarrenSchuettler,205458newsML.txt,MarcelMichelson,TanEeLyn,BenjaminKangLim,,,,,,,
DarrenSchuettler,111941newsML.txt,LynnleyBrowning,DarrenSchuettler,,,,,,,,
DarrenSchuettler,364638newsML.txt,SamuelPerry,MartinWolk,JaneMacartney,KeithWeir,,,,,,
DarrenSchuettler,10663newsML.txt,ScottHillis,BenjaminKangLim,DarrenSchuettler,WilliamKazer,LynneO'Donnell,,,,,
DarrenSchuettler,143081newsML.txt,MureDickie,BenjaminKangLim,,,,,,,,
DarrenSchuettler,237697newsML.txt,DarrenSchuettler,MarcelMichelson,MatthewBunce,,,,,,,
DarrenSchuettler,128985newsML.txt,PeterHumphrey,,,,,,,,,
DarrenSchuettler,144044newsML.txt,WilliamKazer,,,,,,,,,
DarrenSchuettler,104405newsML.txt,GrahamEarnshaw,EricAuchard,,,,,,,,
DarrenSchuettler,159595newsML.txt,MarcelMichelson,BenjaminKangLim,,,,,,,,
NickLouth,163897newsML.txt,,,,,,,,,,,
NickLouth,18798newsML.txt,SamuelPerry,MartinWolk,,,,,,,,
NickLouth,136039newsML.txt,KeithWeir,,,,,,,,,
NickLouth,164455newsML.txt,TanEeLyn,,,,,,,,,
NickLouth,13951newsML.txt,LynnleyBrowning,,,,,,,,,
NickLouth,133736newsML.txt,LynnleyBrowning,GrahamEarnshaw,,,,,,,,
NickLouth,133837newsML.txt,SamuelPerry,PeterHumphrey,,,,,,,,
NickLouth,123754newsML.txt,DarrenSchuettler,KeithWeir,EricAuchard,,,,,,,
NickLouth,110904newsML.txt,EricAuchard,,,,,,,,,
NickLouth,117081newsML.txt,DarrenSchuettler,MarcelMichelson,,,,,,,,
NickLouth,13825newsML.txt,LynnleyBrowning,EricAuchard,KeithWeir,,,,,,,
NickLouth,121030newsML.txt,EricAuchard,,,,,,,,,
NickLouth,116176newsML.txt,DarrenSchuettler,MarcelMichelson,LynneO'Donnell,,,,,,,
NickLouth,16038newsML.txt,LynnleyBrowning,NickLouth,,,,,,,,
NickLouth,137486newsML.txt,EricAuchard,,,,,,,,,
NickLouth,154642newsML.txt,GrahamEarnshaw,LynnleyBrowning,EricAuchard,,,,,,,
NickLouth,13391newsML.txt,MartinWolk,KeithWeir,SamuelPerry,,,,,,,
NickLouth,137483newsML.txt,EricAuchard,,,,,,,,,
NickLouth,182667newsML.txt,LynnleyBrowning,,,,,,,,,
NickLouth,162540newsML.txt,NickLouth,,,,,,,,,
NickLouth,162682newsML.txt,PeterHumphrey,,,,,,,,,
NickLouth,130621newsML.txt,PierreTran,,,,,,,,,
NickLouth,161927newsML.txt,,,,,,,,,,,
NickLouth,140553newsML.txt,GrahamEarnshaw,LynnleyBrowning,,,,,,,,
NickLouth,120591newsML.txt,EricAuchard,,,,,,,,,
NickLouth,135866newsML.txt,LynnleyBrowning,,,,,,,,,
NickLouth,105567newsML.txt,DarrenSchuettler,,,,,,,,,
NickLouth,164659newsML.txt,PeterHumphrey,,,,,,,,,
NickLouth,10799newsML.txt,EricAuchard,LynnleyBrowning,,,,,,,,
NickLouth,159997newsML.txt,PierreTran,PeterHumphrey,KeithWeir,,,,,,,
NickLouth,108449newsML.txt,LynnleyBrowning,MatthewBunce,NickLouth,,,,,,,
NickLouth,159095newsML.txt,PeterHumphrey,PierreTran,,,,,,,,
NickLouth,136895newsML.txt,,,,,,,,,,,
NickLouth,162521newsML.txt,PeterHumphrey,,,,,,,,,
NickLouth,160349newsML.txt,,,,,,,,,,,
NickLouth,162894newsML.txt,KeithWeir,PierreTran,SamuelPerry,,,,,,,
NickLouth,13930newsML.txt,,,,,,,,,,,
NickLouth,165338newsML.txt,PeterHumphrey,,,,,,,,,
NickLouth,112673newsML.txt,JoeOrtiz,KeithWeir,,,,,,,,
NickLouth,162173newsML.txt,,,,,,,,,,,
NickLouth,136074newsML.txt,,,,,,,,,,,
NickLouth,116073newsML.txt,MatthewBunce,LynneO'Donnell,LynnleyBrowning,,,,,,,
NickLouth,160344newsML.txt,PierreTran,PeterHumphrey,KeithWeir,,,,,,,
NickLouth,162020newsML.txt,,,,,,,,,,,
NickLouth,155834newsML.txt,MureDickie,JaneMacartney,,,,,,,,
NickLouth,119266newsML.txt,GrahamEarnshaw,JaneMacartney,JoeOrtiz,LynnleyBrowning,,,,,,
NickLouth,180293newsML.txt,LynnleyBrowning,NickLouth,,,,,,,,
NickLouth,120416newsML.txt,EricAuchard,KeithWeir,DarrenSchuettler,,,,,,,
NickLouth,123878newsML.txt,SamuelPerry,EricAuchard,MartinWolk,,,,,,,
NickLouth,162177newsML.txt,PierreTran,KeithWeir,,,,,,,,
MatthewBunce,327686newsML.txt,MatthewBunce,LynneO'Donnell,DarrenSchuettler,,,,,,,
MatthewBunce,286922newsML.txt,LynnleyBrowning,,,,,,,,,
MatthewBunce,362649newsML.txt,MatthewBunce,LynneO'Donnell,EricAuchard,,,,,,,
MatthewBunce,156243newsML.txt,EricAuchard,KeithWeir,,,,,,,,
MatthewBunce,102033newsML.txt,JaneMacartney,KeithWeir,GrahamEarnshaw,,,,,,,
MatthewBunce,293127newsML.txt,DarrenSchuettler,MatthewBunce,LynneO'Donnell,,,,,,,
MatthewBunce,301536newsML.txt,JaneMacartney,MureDickie,,,,,,,,
MatthewBunce,308257newsML.txt,MatthewBunce,,,,,,,,,
MatthewBunce,107670newsML.txt,MatthewBunce,LynnleyBrowning,,,,,,,,
MatthewBunce,280201newsML.txt,MartinWolk,,,,,,,,,
MatthewBunce,236509newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,362814newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,305276newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,334354newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,251685newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,263657newsML.txt,MatthewBunce,EricAuchard,LynnleyBrowning,,,,,,,
MatthewBunce,359857newsML.txt,MatthewBunce,NickLouth,LynnleyBrowning,DarrenSchuettler,,,,,,
MatthewBunce,343391newsML.txt,MatthewBunce,MarcelMichelson,ScottHillis,TanEeLyn,,,,,,
MatthewBunce,224786newsML.txt,GrahamEarnshaw,,,,,,,,,
MatthewBunce,130106newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,153002newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,333417newsML.txt,MatthewBunce,LynnleyBrowning,EricAuchard,,,,,,,
MatthewBunce,175759newsML.txt,MatthewBunce,LynneO'Donnell,LynnleyBrowning,,,,,,,
MatthewBunce,359837newsML.txt,LynneO'Donnell,DarrenSchuettler,EricAuchard,,,,,,,
MatthewBunce,302478newsML.txt,TanEeLyn,MarcelMichelson,ScottHillis,,,,,,,
MatthewBunce,356601newsML.txt,NickLouth,DarrenSchuettler,,,,,,,,
MatthewBunce,258294newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,224752newsML.txt,MatthewBunce,LynneO'Donnell,LynnleyBrowning,,,,,,,
MatthewBunce,298758newsML.txt,JaneMacartney,GrahamEarnshaw,SamuelPerry,MureDickie,,,,,,
MatthewBunce,224769newsML.txt,MatthewBunce,LynneO'Donnell,LynnleyBrowning,,,,,,,
MatthewBunce,302468newsML.txt,KeithWeir,,,,,,,,,
MatthewBunce,343437newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,350671newsML.txt,DarrenSchuettler,EricAuchard,,,,,,,,
MatthewBunce,266534newsML.txt,GrahamEarnshaw,JoeOrtiz,,,,,,,,
MatthewBunce,169229newsML.txt,MartinWolk,SamuelPerry,GrahamEarnshaw,EricAuchard,,,,,,
MatthewBunce,318283newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,288284newsML.txt,WilliamKazer,DarrenSchuettler,,,,,,,,
MatthewBunce,233655newsML.txt,LynnleyBrowning,MartinWolk,GrahamEarnshaw,,,,,,,
MatthewBunce,280207newsML.txt,MatthewBunce,LynneO'Donnell,LynnleyBrowning,,,,,,,
MatthewBunce,311372newsML.txt,MatthewBunce,LynneO'Donnell,DarrenSchuettler,,,,,,,
MatthewBunce,169180newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,139789newsML.txt,MarcelMichelson,,,,,,,,,
MatthewBunce,165976newsML.txt,MatthewBunce,LynneO'Donnell,LynnleyBrowning,,,,,,,
MatthewBunce,165943newsML.txt,JoeOrtiz,GrahamEarnshaw,LynnleyBrowning,,,,,,,
MatthewBunce,287384newsML.txt,KeithWeir,PierreTran,,,,,,,,
MatthewBunce,248714newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,346379newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,343415newsML.txt,MatthewBunce,LynneO'Donnell,,,,,,,,
MatthewBunce,362811newsML.txt,DarrenSchuettler,ScottHillis,MatthewBunce,,,,,,,
MatthewBunce,283605newsML.txt,LynnleyBrowning,DarrenSchuettler,,,,,,,,
JohnMastrini,156054newsML.txt,TanEeLyn,PeterHumphrey,,,,,,,,
JohnMastrini,177540newsML.txt,JaneMacartney,KeithWeir,MartinWolk,PierreTran,,,,,,
JohnMastrini,236594newsML.txt,TanEeLyn,PeterHumphrey,MureDickie,,,,,,,
JohnMastrini,194608newsML.txt,GrahamEarnshaw,JaneMacartney,,,,,,,,
JohnMastrini,192116newsML.txt,PeterHumphrey,,,,,,,,,
JohnMastrini,212289newsML.txt,WilliamKazer,BenjaminKangLim,,,,,,,,
JohnMastrini,230504newsML.txt,EricAuchard,LynnleyBrowning,,,,,,,,
JohnMastrini,212832newsML.txt,MureDickie,TanEeLyn,ScottHillis,,,,,,,
JohnMastrini,194494newsML.txt,MartinWolk,KeithWeir,PierreTran,,,,,,,
JohnMastrini,192052newsML.txt,MartinWolk,KeithWeir,PierreTran,,,,,,,
JohnMastrini,263486newsML.txt,PeterHumphrey,,,,,,,,,
JohnMastrini,18519newsML.txt,JaneMacartney,GrahamEarnshaw,MartinWolk,,,,,,,
JohnMastrini,18297newsML.txt,GrahamEarnshaw,JaneMacartney,,,,,,,,
JohnMastrini,205953newsML.txt,,,,,,,,,,,
JohnMastrini,216927newsML.txt,BenjaminKangLim,TanEeLyn,WilliamKazer,ScottHillis,MarcelMichelson,,,,,
JohnMastrini,18529newsML.txt,GrahamEarnshaw,MartinWolk,KeithWeir,,,,,,,
JohnMastrini,18320newsML.txt,SamuelPerry,JaneMacartney,GrahamEarnshaw,MartinWolk,,,,,,
JohnMastrini,207961newsML.txt,KeithWeir,PierreTran,,,,,,,,
JohnMastrini,242192newsML.txt,BenjaminKangLim,TanEeLyn,,,,,,,,
JohnMastrini,266669newsML.txt,GrahamEarnshaw,KeithWeir,,,,,,,,
JohnMastrini,195805newsML.txt,,,,,,,,,,,
JohnMastrini,105045newsML.txt,LynnleyBrowning,NickLouth,,,,,,,,
