author;term;criterion;termFrequency
LynneO'Donnell;tonnes;3.0809318156404;0.011258865248227
LynneO'Donnell;traders;2.1702730699289;0.0072251773049645
LynneO'Donnell;chinese;1.9739936201877;0.011303191489362
LynneO'Donnell;tonne;1.6456890314054;0.0045656028368794
LynneO'Donnell;poultry;2.646163938866;0.005363475177305
LynneO'Donnell;copper;2.3346680485345;0.0060283687943262
LynnleyBrowning;russia;4.6999594352873;0.014464373136321
LynnleyBrowning;output;1.9831403719774;0.0061417953624994
LynnleyBrowning;russian;3.0907757180734;0.0086786238817927
LynnleyBrowning;oil;4.2243995886695;0.013796786683876
LynnleyBrowning;moscow;1.8647984778785;0.0047176109306155
MarcelMichelson;french;2.9014132491922;0.010816553189435
MarcelMichelson;france;2.7440772691695;0.010140518615095
MarcelMichelson;francs;2.712810572934;0.0081607030759573
MarcelMichelson;air;2.8265685970401;0.010188806798976
MarcelMichelson;liberte;3.1969350561228;0.0059877348012941
MarcelMichelson;thomson;3.5866214843297;0.0084021439953643
MarcelMichelson;lagardere;1.9069454601536;0.0041044956299194
MarcelMichelson;daewoo;1.8001972026866;0.0037664783427495
MarkBendeich;australia;1.5507073837092;0.0056284122249114
MarkBendeich;steel;2.2181350359137;0.005459559858164
MarkBendeich;bhp;2.6745280752805;0.0050092868801711
MartinWolk;microsoft;2.2920429924962;0.0077120822622108
MartinWolk;boeing;3.209760937666;0.0091186884609788
MatthewBunce;ivory;2.4640055866588;0.0061670990162009
MatthewBunce;coast;2.1150663397737;0.0061670990162009
MatthewBunce;coffee;1.7879852495248;0.0041603445744212
MatthewBunce;cocoa;4.9789583131448;0.012040526650678
MatthewBunce;exporters;2.7019002128196;0.007146003621947
MatthewBunce;caistab;1.5907571972641;0.003328275659537
MatthewBunce;tonnes;2.4376381036834;0.0089080319122901
MatthewBunce;crop;1.9936020191956;0.0055308110224659
MatthewBunce;abidjan;1.5200656151708;0.0037198375018354
MichaelConnor;warner;1.5811330702957;0.0031680746998666
MichaelConnor;florida;1.776524950808;0.0044464206313917
MichaelConnor;tobacco;2.5454742185627;0.0063361493997332
MichaelConnor;reilly;1.5727789358416;0.002945753668297
MureDickie;china;2.3276516165938;0.015502373800988
MureDickie;chinese;1.6244042406811;0.009301424280593
MureDickie;beijing;2.0335471200027;0.01090010657882
MureDickie;wang;1.6692733090364;0.0050382714853212
NickLouth;amp;1.9042444221579;0.01164118784045
NickLouth;mci;3.3596911743498;0.0097961693902653
NickLouth;worldcom;1.6808287536433;0.0029871727288701
PatriciaCommins;mcdonald;1.8135764130665;0.0034977442084453
PatriciaCommins;quaker;1.7124146922045;0.0028387489227962
PatriciaCommins;kellogg;1.6818358584151;0.0027880569777462
PatriciaCommins;monsanto;1.8472977167279;0.0033456683732955
PatriciaCommins;adm;4.5643801009617;0.008921782328788
PatriciaCommins;andreas;1.7603976642962;0.0032442844831956
PatriciaCommins;whitacre;1.6686551845737;0.0028387489227962
PeterHumphrey;hong;4.2739668488426;0.022243877637488
PeterHumphrey;kong;4.2861553054413;0.022243877637488
PeterHumphrey;china;2.563752015441;0.017074824167443
PeterHumphrey;legislature;1.7937480465699;0.0049148377256165
PeterHumphrey;tung;3.4443616984448;0.0091517667994238
PierreTran;francs;2.0631412509083;0.0062063615205586
PierreTran;french;1.6647835248122;0.0062063615205586
PierreTran;france;1.8029645460328;0.0066627116323644
PierreTran;thomson;1.694778084219;0.0039702459727103
PierreTran;airbus;4.660666687129;0.011728197873408
PierreTran;boeing;2.0882467909222;0.0059325514534751
RobinSidel;transaction;1.7088991181483;0.0052088652844449
RobinSidel;csx;4.9189597829252;0.0098559901950771
RobinSidel;conrail;6.6812758541093;0.013226432437953
RobinSidel;norfolk;3.3019432792509;0.0065366152589112
RobinSidel;southern;1.917384457533;0.0064344806454908
RogerFillion;phone;2.3243039838385;0.0076753893801338
RogerFillion;distance;1.5193888334852;0.0048924996633601
RogerFillion;carriers;2.038141471238;0.0057902060236097
RogerFillion;fcc;4.2142175200985;0.010772476322995
SamuelPerry;internet;1.5877113977889;0.0065570825473817
SarahDavison;hong;2.474027032419;0.012876083630801
SarahDavison;kong;2.4892708292484;0.012918578956315
ScottHillis;china;2.1633866221026;0.014408353833024
ScottHillis;wang;1.6300631428549;0.0049199256990813
ScottHillis;beijing;1.5547624818475;0.0083337516943622
SimonCowell;pounds;2.0103155418256;0.01000199044586
SimonCowell;insurance;1.5006179297416;0.0050756369426752
SimonCowell;policyholders;1.5712338385223;0.0031847133757962
SimonCowell;abbey;1.8332683861418;0.0039808917197452
SimonCowell;scotam;2.646112521545;0.0048765923566879
TanEeLyn;hong;4.0153280183474;0.020897790804972
TanEeLyn;kong;3.9431055636637;0.020463550996038
TanEeLyn;china;2.13530891811;0.014221353742604
TanEeLyn;tung;2.0633116377968;0.0054822775877979
TheresePoletti;internet;2.3266481957696;0.0096088144858217
TheresePoletti;computer;1.5098524113962;0.0067048172189956
TheresePoletti;aol;1.6386218215389;0.0032029381619406
TheresePoletti;ibm;3.4582711057552;0.0088401093269559
TimFarrand;stg;1.7708248093831;0.005181900742561
TimFarrand;profits;1.5447760097867;0.009562476628025
ToddNissen;ford;3.688120822792;0.011205167098889
ToddNissen;chrysler;1.5673448329321;0.0044527083231394
WilliamKazer;china;2.6972708459803;0.017964071856287
